Site.ID,Location,Lat,Long,Valid_from,AdjustedLat,AdjustedLong
12795,NOR,63.807232,9.634065,3/10/2009 1:00:00 AM,63.857232,8.884065
10377,NOR,63.79856,9.600122,3/10/2009 1:00:00 AM,63.84856,8.850122
19555,NOR,70.294804,23.511811,4/1/2009 2:00:00 AM,70.8,22.4
10816,NOR,69.940205,23.108481,4/3/2009 2:00:00 AM,70.8,22.4
20395,NOR,69.945025,23.08021,4/3/2009 2:00:00 AM,70.8,22.4
15695,NOR,71.032322,25.472718,4/3/2009 2:00:00 AM,71.632322,25.972718
10817,NOR,69.946663,23.093445,4/3/2009 2:00:00 AM,70.8,22.4
10416,NOR,64.929687,11.47085,4/14/2009 2:00:00 AM,64.954687,10.72085
12635,NOR,64.81707,10.737784,4/14/2009 2:00:00 AM,64.81707,9.987784
13907,NOR,64.83662,11.224008,4/14/2009 2:00:00 AM,64.83662,10.474008
19256,NOR,70.974693,25.958261,4/22/2009 2:00:00 AM,71.674693,26.458261
11762,NOR,61.093984,4.749505,4/24/2009 2:00:00 AM,61.093984,3.999505
13755,NOR,66.39822,12.817347,4/24/2009 2:00:00 AM,66.39822,12.067347
11723,NOR,61.215086,4.886021,4/24/2009 2:00:00 AM,61.215086,4.136021
11733,NOR,61.200521,4.850659,4/24/2009 2:00:00 AM,61.200521,4.100659
11778,NOR,61.632667,5.180069,4/24/2009 2:00:00 AM,61.58,4.4
13043,NOR,61.602415,5.223427,4/24/2009 2:00:00 AM,61.58,4.4
11830,NOR,61.574484,4.849731,4/24/2009 2:00:00 AM,61.574484,4.099731
10085,NOR,61.114832,5.272522,4/24/2009 2:00:00 AM,61.08,4.51
10069,NOR,61.192462,4.85172,4/24/2009 2:00:00 AM,61.192462,4.10172
10053,NOR,60.127529,5.258753,4/27/2009 2:00:00 AM,60.127529,4.508753
10722,NOR,70.105788,20.752683,5/4/2009 2:00:00 AM,70.605788,20.902683
12458,NOR,63.270543,8.346387,5/14/2009 2:00:00 AM,63.270543,7.596387
15717,NOR,63.444688,8.958193,5/19/2009 2:00:00 AM,63.544688,7.758193
13569,NOR,63.447949,9.002005,6/10/2009 2:00:00 AM,63.547949,7.782005
12132,NOR,59.973135,5.668889,6/15/2009 2:00:00 AM,59.973135,4.918889
12975,NOR,60.106329,5.271963,6/15/2009 2:00:00 AM,60.106329,4.521963
12381,NOR,63.76698,8.606668,6/30/2009 2:00:00 AM,63.76698,7.856668
11553,NOR,60.146762,5.368332,7/9/2009 2:00:00 AM,60.146762,4.568332
12005,NOR,59.034193,5.713171,7/9/2009 2:00:00 AM,59.034193,4.963171
12262,NOR,62.629926,6.625,8/5/2009 2:00:00 AM,62.629926,5.875
12374,NOR,63.65034,8.679897,9/4/2009 2:00:00 AM,63.65034,7.929897
12456,NOR,63.143265,8.384964,9/7/2009 2:00:00 AM,63.168265,7.634964
12470,NOR,63.244674,8.201628,9/8/2009 2:00:00 AM,63.244674,7.451628
11497,NOR,60.113515,5.24165,9/14/2009 2:00:00 AM,60.113515,4.49165
10064,NOR,60.811647,4.834916,9/28/2009 2:00:00 AM,60.811647,4.084916
13039,NOR,60.800526,4.882361,9/28/2009 2:00:00 AM,60.800526,4.132361
26515,NOR,62.203561,5.75308,10/9/2009 2:00:00 AM,62.2,4.75
12317,NOR,62.228572,5.821205,10/9/2009 2:00:00 AM,62.228572,5.071205
13248,NOR,62.662495,6.245487,10/26/2009 1:00:00 AM,62.662495,5.495487
13241,NOR,61.907483,5.465417,10/29/2009 1:00:00 AM,61.87,4.5
10981,NOR,66.37496,12.358441,11/2/2009 1:00:00 AM,66.37496,11.608441
11035,NOR,66.488928,12.097353,11/4/2009 1:00:00 AM,66.488928,11.347353
10214,NOR,63.100167,8.115583,11/10/2009 1:00:00 AM,63.125167,7.365583
13875,NOR,60.497001,5.423927,11/11/2009 1:00:00 AM,60.55,4.45
12359,NOR,63.762562,8.885543,11/13/2009 1:00:00 AM,63.762562,8.135543
12356,NOR,63.787153,8.902605,11/13/2009 1:00:00 AM,63.787153,8.152605
12360,NOR,63.789808,8.857952,11/13/2009 1:00:00 AM,63.789808,8.107952
11527,NOR,59.740254,5.170391,11/18/2009 1:00:00 AM,59.740254,4.420391
10168,NOR,62.133294,5.938678,11/23/2009 1:00:00 AM,62.2,4.75
10404,NOR,64.836609,10.901391,12/2/2009 1:00:00 AM,64.836609,10.151391
12207,NOR,62.075114,6.072874,12/3/2009 1:00:00 AM,62.2,4.75
30677,NOR,58.023567,7.02655,12/22/2009 1:00:00 AM,57.773567,6.92655
10237,NOR,63.80208,8.728715,12/28/2009 1:00:00 AM,63.85208,7.978715
12372,NOR,63.472317,8.735657,12/28/2009 1:00:00 AM,63.547317,7.635657
12378,NOR,63.672193,8.61307,12/28/2009 1:00:00 AM,63.647193,7.86307
12417,NOR,63.821462,8.726725,12/28/2009 1:00:00 AM,63.821462,7.976725
12440,NOR,63.85291,8.504688,12/28/2009 1:00:00 AM,63.85291,7.754688
13332,NOR,63.856467,8.586523,12/28/2009 1:00:00 AM,63.856467,7.836523
13884,NOR,63.603858,9.039458,12/28/2009 1:00:00 AM,63.603858,8.289458
12261,NOR,62.704459,6.624886,1/7/2010 1:00:00 AM,62.704459,5.874886
12245,NOR,62.741606,6.929278,1/7/2010 1:00:00 AM,62.741606,6.179278
12027,NOR,60.185283,6.090067,1/19/2010 1:00:00 AM,60.185283,5.290067
12242,NOR,62.711223,6.939227,1/19/2010 1:00:00 AM,62.711223,6.189227
13033,NOR,60.082266,5.184721,1/29/2010 1:00:00 AM,60.082266,4.434721
11535,NOR,59.58606,5.154277,2/4/2010 1:00:00 AM,59.58606,4.404277
10290,NOR,59.597656,5.151177,2/4/2010 1:00:00 AM,59.597656,4.401177
10998,NOR,65.925898,12.297117,2/24/2010 1:00:00 AM,65.925898,11.547117
11016,NOR,66.081224,12.196554,2/24/2010 1:00:00 AM,66.081224,11.446554
11081,NOR,66.599835,13.134485,2/24/2010 1:00:00 AM,66.599835,12.384485
11217,NOR,68.004771,13.1934,3/23/2010 1:00:00 AM,68.254771,12.4434
10165,NOR,62.098073,5.478277,3/26/2010 1:00:00 AM,62.098073,4.678277
12817,NOR,63.586293,10.672383,4/6/2010 2:00:00 AM,63.586293,9.802383
12818,NOR,63.592384,10.688866,4/6/2010 2:00:00 AM,63.592384,9.838866
13576,NOR,63.712327,11.060398,4/6/2010 2:00:00 AM,63.592327,9.810398
29076,NOR,69.277433,17.104217,4/15/2010 2:00:00 AM,69.777433,16.904217
14015,NOR,58.146966,8.278023,4/27/2010 2:00:00 AM,57.896966,8.278023
11561,NOR,60.182617,5.331267,5/19/2010 2:00:00 AM,60.182617,4.531267
11523,NOR,60.1296,5.16065,5/21/2010 2:00:00 AM,60.1296,4.41065
12039,NOR,60.1594,5.902333,5/21/2010 2:00:00 AM,60.165873,5.276258
11583,NOR,60.2518,5.19095,6/17/2010 2:00:00 AM,60.2518,4.44095
30317,NOR,64.387833,10.559083,6/18/2010 2:00:00 AM,64.387833,9.659083
22416,NOR,65.061333,11.77547,6/21/2010 2:00:00 AM,65.061333,11.02547
11742,NOR,60.716433,4.8919,6/25/2010 2:00:00 AM,60.716433,4.1419
13488,NOR,61.886433,5.338683,6/25/2010 2:00:00 AM,61.87,4.5
19117,NOR,66.592735,12.931149,6/28/2010 2:00:00 AM,66.592735,12.181149
10867,NOR,65.688309,12.642128,7/1/2010 2:00:00 AM,65.75,11.75
21635,NOR,64.934022,11.97554,7/2/2010 2:00:00 AM,64.8,10.85
11618,NOR,60.046367,5.097917,7/22/2010 2:00:00 AM,60.046367,4.347917
12258,NOR,62.674106,6.744525,8/12/2010 2:00:00 AM,62.674106,5.994525
13779,NOR,67.95536,15.193385,8/20/2010 2:00:00 AM,67.95536,14.443385
13937,NOR,67.750814,15.224831,8/20/2010 2:00:00 AM,67.7,14.5
28576,NOR,69.488067,17.892283,8/31/2010 2:00:00 AM,70.088067,17.892283
10824,NOR,70.134583,22.332217,9/1/2010 2:00:00 AM,70.8,22.4
10688,NOR,70.745342,28.002626,9/2/2010 2:00:00 AM,71.745342,28.502626
10629,NOR,70.798732,28.076148,9/2/2010 2:00:00 AM,71.798732,28.576148
10685,NOR,70.796613,28.130522,9/2/2010 2:00:00 AM,71.796613,28.630522
10687,NOR,70.749689,28.027306,9/2/2010 2:00:00 AM,71.749689,28.527306
10690,NOR,70.764139,27.829497,9/2/2010 2:00:00 AM,71.764139,28.329497
13211,NOR,61.314646,4.704647,9/15/2010 2:00:00 AM,61.314646,3.954647
11476,NOR,59.379674,5.16713,9/22/2010 2:00:00 AM,59.379674,4.41713
11472,NOR,59.375606,5.181682,9/22/2010 2:00:00 AM,59.375606,4.431682
13546,NOR,61.1175,5.319267,9/28/2010 2:00:00 AM,61.08,4.51
11885,NOR,59.32266,6.212807,10/27/2010 2:00:00 AM,59.32266,5.092807
26655,NOR,63.476333,7.950722,11/3/2010 1:00:00 AM,63.476333,7.200722
11933,NOR,58.943686,6.02089,11/16/2010 1:00:00 AM,58.943686,5.22089
10546,NOR,69.32393,17.099069,12/8/2010 1:00:00 AM,69.82393,16.949069
11362,NOR,69.361357,16.96791,12/8/2010 1:00:00 AM,69.861357,16.81791
13109,NOR,65.702113,12.44038,12/21/2010 1:00:00 AM,65.702113,11.59038
13908,NOR,64.858909,11.234292,1/5/2011 1:00:00 AM,64.858909,10.484292
10096,NOR,61.897581,5.1702,1/21/2011 1:00:00 AM,61.87,4.5
13215,NOR,61.504883,5.111122,1/26/2011 1:00:00 AM,61.504883,4.361122
12210,NOR,61.811781,5.984055,1/28/2011 1:00:00 AM,61.87,4.5
11843,NOR,58.069717,7.1285,2/1/2011 1:00:00 AM,57.819717,7.1185
15397,NOR,61.963867,5.2713,2/2/2011 1:00:00 AM,62.063867,4.5213
13038,NOR,60.250117,4.966517,2/7/2011 1:00:00 AM,60.250117,4.216517
11759,NOR,60.57875,4.85235,2/7/2011 1:00:00 AM,60.57875,4.10235
11539,NOR,59.781745,5.113922,2/8/2011 1:00:00 AM,59.781745,4.363922
11645,NOR,61.208967,5.242517,2/9/2011 1:00:00 AM,61.208967,4.392517
11726,NOR,60.980133,4.9075,2/9/2011 1:00:00 AM,60.980133,4.1575
14415,NOR,59.259167,5.846917,2/9/2011 1:00:00 AM,59.259167,5.096917
10313,NOR,61.180406,5.238709,2/9/2011 1:00:00 AM,61.180406,4.442517
11664,NOR,60.704537,4.88916,2/14/2011 1:00:00 AM,60.704537,4.13916
12720,NOR,65.001188,11.745123,2/16/2011 1:00:00 AM,65.001188,10.995123
12725,NOR,64.955801,11.674513,2/16/2011 1:00:00 AM,64.955801,10.674513
12718,NOR,65.002381,11.778922,2/16/2011 1:00:00 AM,65.002381,11.028922
12726,NOR,65.006032,11.677416,2/16/2011 1:00:00 AM,65.006032,10.927416
12742,NOR,63.867332,9.836337,2/16/2011 1:00:00 AM,63.867332,8.986337
16935,NOR,64.950015,11.345633,2/16/2011 1:00:00 AM,64.950015,10.595633
11727,NOR,61.213733,4.8721,2/16/2011 1:00:00 AM,61.213733,4.1221
13847,NOR,62.106483,5.361183,2/16/2011 1:00:00 AM,62.106483,4.611183
13710,NOR,61.9902,5.2958,2/16/2011 1:00:00 AM,61.9902,4.4958
13657,NOR,61.98055,5.194967,2/16/2011 1:00:00 AM,61.98055,4.444967
10174,NOR,61.744833,5.103883,2/16/2011 1:00:00 AM,61.744833,4.353883
11801,NOR,61.905717,5.1093,2/16/2011 1:00:00 AM,61.905717,4.3093
20055,NOR,61.143983,5.081633,2/16/2011 1:00:00 AM,61.143983,4.331633
12722,NOR,65.009593,11.728722,2/16/2011 1:00:00 AM,65.009593,10.978722
14017,NOR,60.4904,4.906033,2/17/2011 1:00:00 AM,60.4904,4.156033
29177,NOR,59.977917,5.66775,2/21/2011 1:00:00 AM,59.977917,4.91775
10092,NOR,61.299869,5.10853,3/2/2011 1:00:00 AM,61.299869,4.30853
13552,NOR,61.903883,5.375167,3/2/2011 1:00:00 AM,61.87,4.5
18675,NOR,61.885367,5.33505,3/3/2011 1:00:00 AM,61.87,4.5
13251,NOR,62.636217,6.679893,3/25/2011 1:00:00 AM,62.636217,5.929893
12424,NOR,63.366781,8.664106,3/25/2011 1:00:00 AM,63.466781,7.554106
21518,NOR,67.634153,15.261399,3/29/2011 2:00:00 AM,67.634153,14.011399
21519,NOR,67.613409,15.324697,3/29/2011 2:00:00 AM,67.613409,14.074697
13347,NOR,63.466132,8.681537,4/12/2011 2:00:00 AM,63.541132,7.581537
13749,NOR,64.567468,11.2812,4/12/2011 2:00:00 AM,64.567468,10.5312
18335,NOR,62.741168,7.373666,4/26/2011 2:00:00 AM,62.741168,6.623666
12216,NOR,62.181335,5.926522,4/26/2011 2:00:00 AM,62.2,4.75
11587,NOR,59.99485,5.216133,5/19/2011 2:00:00 AM,59.99485,4.466133
10815,NOR,69.982383,23.1075,5/25/2011 2:00:00 AM,70.8,22.4
27416,NOR,62.189673,5.978822,5/26/2011 2:00:00 AM,62.2,4.75
12473,NOR,63.129623,8.173059,5/26/2011 2:00:00 AM,63.154623,7.423059
12251,NOR,62.74611,6.870221,6/3/2011 2:00:00 AM,62.74611,6.120221
13878,NOR,60.8685,5.49645,6/10/2011 2:00:00 AM,60.8,4.5
13995,NOR,63.16356,8.309088,6/28/2011 2:00:00 AM,63.16356,7.559088
12588,NOR,64.427007,10.699107,7/13/2011 2:00:00 AM,64.49,10
31277,NOR,63.46445,7.9524,7/15/2011 2:00:00 AM,63.46445,7.2024
11506,NOR,59.925553,5.236776,8/30/2011 2:00:00 AM,59.925553,4.486776
13089,NOR,64.21392,10.288715,9/12/2011 2:00:00 AM,64.21392,9.388715
13726,NOR,63.37715,9.150217,10/17/2011 2:00:00 AM,63.40215,8.400217
12666,NOR,64.756467,11.559017,10/21/2011 2:00:00 AM,64.756467,10.709017
13201,NOR,59.735117,5.190617,11/3/2011 1:00:00 AM,59.735117,4.440617
12120,NOR,60.232867,5.71805,11/14/2011 1:00:00 AM,60.1,4.75
12852,NOR,62.968674,7.406406,12/14/2011 1:00:00 AM,62.968674,6.656406
13244,NOR,62.217964,5.493176,12/20/2011 1:00:00 AM,62.217964,4.743176
12899,NOR,63.1027,8.173824,12/22/2011 1:00:00 AM,63.1527,7.423824
23815,NOR,66.407967,13.009148,1/9/2012 1:00:00 AM,66.407967,12.259148
23315,NOR,69.611767,19.874167,1/10/2012 1:00:00 AM,70.311767,19.874167
30016,NOR,63.134967,7.985067,1/12/2012 1:00:00 AM,63.134967,7.235067
30056,NOR,63.281233,8.332067,1/13/2012 1:00:00 AM,63.281233,7.582067
30237,NOR,63.27495,7.89465,1/13/2012 1:00:00 AM,63.27495,7.14465
12598,NOR,64.255665,10.31832,1/24/2012 1:00:00 AM,64.255665,9.41832
12995,NOR,64.255848,10.267048,1/24/2012 1:00:00 AM,64.255848,9.367048
12875,NOR,63.032267,7.7108,1/24/2012 1:00:00 AM,63.032267,6.9608
26036,NOR,64.555352,10.781609,1/24/2012 1:00:00 AM,64.555352,10.031609
12249,NOR,62.699997,6.908729,1/25/2012 1:00:00 AM,62.699997,6.158729
22695,NOR,63.25825,8.214417,1/30/2012 1:00:00 AM,63.25825,7.464417
12779,NOR,63.437058,9.241315,1/31/2012 1:00:00 AM,63.537058,8.041315
12778,NOR,63.45577,9.211585,1/31/2012 1:00:00 AM,63.45577,8.341585
13890,NOR,63.390907,9.15354,1/31/2012 1:00:00 AM,63.415907,8.40354
11475,NOR,59.3864,5.172717,2/20/2012 1:00:00 AM,59.3864,4.422717
29556,NOR,70.10585,22.821083,3/2/2012 1:00:00 AM,70.8,22.4
11317,NOR,68.017007,15.342319,3/8/2012 1:00:00 AM,67.967007,14.592319
12225,NOR,62.16615,5.6526,3/13/2012 1:00:00 AM,62.2,4.75
16335,NOR,62.783495,6.969468,3/13/2012 1:00:00 AM,62.783495,6.169468
11001,NOR,65.943394,12.271068,3/15/2012 1:00:00 AM,65.943394,11.521068
11194,NOR,68.101384,13.743375,3/15/2012 1:00:00 AM,68.301384,12.993375
11196,NOR,68.120197,13.739943,3/15/2012 1:00:00 AM,68.290197,12.989943
11125,NOR,67.062047,13.926178,3/15/2012 1:00:00 AM,67.062047,13.176178
11077,NOR,66.501133,13.21755,3/15/2012 1:00:00 AM,66.526133,12.46755
21520,NOR,67.51475,15.2145,3/15/2012 1:00:00 AM,67.6,14.35
11004,NOR,66.089268,12.244348,3/15/2012 1:00:00 AM,66.089268,11.494348
12264,NOR,62.651914,6.597863,3/20/2012 1:00:00 AM,62.651914,5.847863
12448,NOR,63.281766,8.453784,3/22/2012 1:00:00 AM,63.281766,7.703784
13571,NOR,63.499783,9.135038,3/28/2012 2:00:00 AM,63.599783,8.035038
12255,NOR,62.682862,6.786845,4/3/2012 2:00:00 AM,62.682862,6.036845
12743,NOR,63.855067,9.846083,4/24/2012 2:00:00 AM,63.855067,8.996083
13118,NOR,70.140876,23.279335,4/26/2012 2:00:00 AM,70.8,22.4
10718,NOR,69.84495,20.776733,4/27/2012 2:00:00 AM,70.34495,20.776733
18915,NOR,62.187283,5.523658,5/2/2012 2:00:00 AM,62.187283,4.761658
22496,NOR,62.517822,6.288011,5/2/2012 2:00:00 AM,62.492822,5.538011
12291,NOR,62.513477,6.249541,5/2/2012 2:00:00 AM,62.513477,5.499541
12849,NOR,62.979773,7.356468,5/2/2012 2:00:00 AM,62.979773,6.606468
12629,NOR,64.524986,10.842158,5/4/2012 2:00:00 AM,64.524986,10.092158
13265,NOR,63.629713,8.59485,5/16/2012 2:00:00 AM,63.629713,7.84485
30096,NOR,62.700217,7.577533,6/4/2012 2:00:00 AM,62.7,6.5
20456,NOR,59.669783,5.418717,6/8/2012 2:00:00 AM,59.669783,4.618717
12333,NOR,62.233583,5.43775,6/11/2012 2:00:00 AM,62.233583,4.68775
11503,NOR,59.928783,5.24425,6/28/2012 2:00:00 AM,59.928783,4.49425
25395,NOR,66.488166,12.964546,7/3/2012 2:00:00 AM,66.488166,12.214546
10190,NOR,62.65095,6.594037,7/4/2012 2:00:00 AM,62.65095,5.844037
11566,NOR,60.165533,5.311583,7/4/2012 2:00:00 AM,60.165533,4.511583
11562,NOR,60.175733,5.320117,7/4/2012 2:00:00 AM,60.175733,4.570117
10633,NOR,70.584933,24.162267,7/24/2012 2:00:00 AM,71.084933,24.162267
13315,NOR,70.22265,21.740833,7/24/2012 2:00:00 AM,70.77265,21.690833
12377,NOR,63.673567,8.628067,8/7/2012 2:00:00 AM,63.648567,7.878067
21376,NOR,59.298333,6.027167,8/8/2012 2:00:00 AM,59.298333,5.127167
13824,NOR,59.643239,5.527694,8/20/2012 2:00:00 AM,59.793239,4.777694
10301,NOR,59.950733,5.307983,8/20/2012 2:00:00 AM,59.950733,4.457983
12739,NOR,63.868666,9.757009,8/21/2012 2:00:00 AM,63.868666,9.007009
12974,NOR,60.021033,5.141983,8/24/2012 2:00:00 AM,60.021033,4.391983
13650,NOR,60.602217,5.490817,8/24/2012 2:00:00 AM,60.55,4.45
12080,NOR,60.096167,6.14755,8/24/2012 2:00:00 AM,60.096167,5.34755
10042,NOR,60.182067,5.081533,8/28/2012 2:00:00 AM,60.182067,4.331533
13551,NOR,61.87475,5.308333,9/3/2012 2:00:00 AM,61.87,4.5
19800,NOR,62.65345,6.37125,9/13/2012 2:00:00 AM,62.65345,5.62125
20397,NOR,70.241395,23.2772,9/27/2012 2:00:00 AM,70.8,22.4
10812,NOR,70.229,23.334141,9/27/2012 2:00:00 AM,70.8,22.4
10258,NOR,64.577222,10.855093,10/2/2012 2:00:00 AM,64.577222,10.105093
10418,NOR,65.062188,11.64843,11/7/2012 1:00:00 AM,65.062188,10.89843
27696,NOR,63.466183,8.149117,11/19/2012 1:00:00 AM,63.466183,7.399117
24235,NOR,62.904355,8.189664,11/19/2012 1:00:00 AM,63.06,6.71
17755,NOR,70.142768,23.271625,11/19/2012 1:00:00 AM,70.8,22.4
27656,NOR,68.803875,17.387057,12/20/2012 1:00:00 AM,69.553875,16.537057
11327,NOR,68.745707,17.398192,12/20/2012 1:00:00 AM,68.995707,16.468192
12151,NOR,60.87555,5.5756,12/21/2012 1:00:00 AM,60.8,4.5
15135,NOR,69.020921,15.125137,1/3/2013 1:00:00 AM,69.520921,15.125137
21956,NOR,63.236317,8.531783,1/3/2013 1:00:00 AM,63.236317,7.781783
10177,NOR,62.20235,5.86215,1/3/2013 1:00:00 AM,62.2,4.75
12122,NOR,60.185017,5.695017,1/23/2013 1:00:00 AM,60.1,4.75
26275,NOR,66.368333,12.554367,1/25/2013 1:00:00 AM,66.368333,11.804367
10963,NOR,66.369206,12.555917,1/25/2013 1:00:00 AM,66.369206,11.805917
12434,NOR,63.208883,8.564367,1/29/2013 1:00:00 AM,63.208883,7.814367
10286,NOR,69.798133,30.3974,2/20/2013 1:00:00 AM,70.598133,30.8974
11329,NOR,68.73795,17.3516,2/26/2013 1:00:00 AM,69.18795,16.4516
12622,NOR,64.570023,10.935198,3/4/2013 1:00:00 AM,64.570023,9.985198
13091,NOR,64.359615,10.592583,3/4/2013 1:00:00 AM,64.359615,9.592583
12597,NOR,64.278117,10.334343,3/4/2013 1:00:00 AM,64.278117,9.434343
10836,NOR,70.5428,23.2427,3/6/2013 1:00:00 AM,71.1428,23.2427
15518,NOR,70.524783,23.570267,3/14/2013 1:00:00 AM,71.174783,23.570267
12732,NOR,64.955437,11.400708,4/8/2013 2:00:00 AM,64.955437,10.650708
13583,NOR,64.935545,11.247168,4/8/2013 2:00:00 AM,64.935545,10.497168
12246,NOR,62.744867,6.929367,5/24/2013 2:00:00 AM,62.744867,6.179367
12457,NOR,63.27925,8.365483,5/29/2013 2:00:00 AM,63.27925,7.615483
13308,NOR,68.836383,17.402567,6/14/2013 2:00:00 AM,69.586383,16.652567
28616,NOR,68.820383,17.43885,6/14/2013 2:00:00 AM,69.570383,16.58885
13521,NOR,69.614911,18.269936,6/19/2013 2:00:00 AM,70.2,18
13790,NOR,68.679107,17.534087,6/19/2013 2:00:00 AM,69.2,16.35
14837,NOR,61.15845,5.025183,6/20/2013 2:00:00 AM,61.15845,4.275183
27596,NOR,62.451233,6.733717,7/1/2013 2:00:00 AM,62.41,5.7
31037,NOR,64.161967,10.036433,7/1/2013 2:00:00 AM,64.161967,9.286433
31977,NOR,69.059617,17.614583,7/29/2013 2:00:00 AM,69.759617,17.514583
11268,NOR,67.444275,15.516295,7/31/2013 2:00:00 AM,67.6,14.35
13338,NOR,59.583008,5.142218,7/31/2013 2:00:00 AM,59.583008,4.392218
11133,NOR,66.806879,13.753005,7/31/2013 2:00:00 AM,66.806879,13.003005
10892,NOR,65.603094,12.172218,7/31/2013 2:00:00 AM,65.603094,11.422218
12969,NOR,59.752985,5.206345,7/31/2013 2:00:00 AM,59.752985,4.456345
13519,NOR,69.623019,18.214808,7/31/2013 2:00:00 AM,70.223019,18.214808
13525,NOR,66.461328,12.971223,7/31/2013 2:00:00 AM,66.461328,12.221223
11040,NOR,66.49801,12.059779,7/31/2013 2:00:00 AM,66.49801,11.309779
13104,NOR,66.499116,12.070895,7/31/2013 2:00:00 AM,66.499116,11.320895
11130,NOR,66.806125,13.771249,7/31/2013 2:00:00 AM,66.806125,13.021249
11013,NOR,65.925463,12.222411,7/31/2013 2:00:00 AM,65.925463,11.472411
10533,NOR,68.650711,15.92796,8/1/2013 2:00:00 AM,69.55,15.25
11352,NOR,69.258782,17.069985,8/1/2013 2:00:00 AM,69.758782,16.969985
11397,NOR,68.667763,15.926203,8/1/2013 2:00:00 AM,69.55,15.25
14882,NOR,60.270783,6.187033,8/8/2013 2:00:00 AM,60.165873,5.276258
31417,NOR,60.747167,5.318883,8/8/2013 2:00:00 AM,60.752,4.45
25455,NOR,59.976967,5.388767,8/20/2013 2:00:00 AM,59.976967,4.638767
11556,NOR,59.96425,5.379817,8/20/2013 2:00:00 AM,59.96425,4.629817
13286,NOR,66.360362,12.682005,10/2/2013 2:00:00 AM,66.360362,11.932005
20018,NOR,66.347002,12.750285,10/2/2013 2:00:00 AM,66.347002,12.000285
13117,NOR,66.333323,12.615254,10/2/2013 2:00:00 AM,66.333323,11.865254
13012,NOR,69.050133,17.230283,10/8/2013 2:00:00 AM,69.550133,17.330283
10964,NOR,66.37265,12.553267,10/22/2013 2:00:00 AM,66.37265,11.803267
10970,NOR,66.358961,12.476413,10/22/2013 2:00:00 AM,66.358961,11.726413
11345,NOR,69.078483,17.11995,10/23/2013 2:00:00 AM,69.528483,17.01995
15595,NOR,64.776773,11.69819,10/31/2013 1:00:00 AM,64.801773,10.84819
13856,NOR,63.315986,9.097796,11/4/2013 1:00:00 AM,63.465986,8.347796
10283,NOR,70.974317,25.838717,11/18/2013 1:00:00 AM,71.674317,26.338717
28056,NOR,59.5777,5.28265,12/20/2013 1:00:00 AM,59.5777,4.48265
10491,NOR,68.09635,13.736017,1/6/2014 1:00:00 AM,68.29635,12.986017
12331,NOR,62.242383,5.493683,1/14/2014 1:00:00 AM,62.242383,4.743683
31337,NOR,62.652033,6.81105,1/30/2014 1:00:00 AM,62.652033,6.06105
12612,NOR,64.15945,10.080533,2/5/2014 1:00:00 AM,64.15945,9.330533
12729,NOR,65.00689,11.60698,2/12/2014 1:00:00 AM,65.00689,10.60698
27556,NOR,63.663667,8.847783,2/17/2014 1:00:00 AM,63.663667,8.097783
12708,NOR,65.04608,11.633522,3/10/2014 1:00:00 AM,65.04608,10.883522
12800,NOR,63.901875,9.843085,3/12/2014 1:00:00 AM,63.901875,9.093085
13278,NOR,66.496767,12.105517,3/18/2014 1:00:00 AM,66.496767,11.355517
10802,NOR,69.882298,21.896177,3/20/2014 1:00:00 AM,70.382298,21.896177
12206,NOR,62.079933,6.113667,3/24/2014 1:00:00 AM,62.2,4.75
12123,NOR,59.94875,5.713783,4/8/2014 2:00:00 AM,59.94875,4.963783
11341,NOR,68.702217,17.102033,4/9/2014 2:00:00 AM,69.152217,16.352033
12701,NOR,65.070678,11.724255,4/30/2014 2:00:00 AM,65.070678,10.974255
26755,NOR,66.712733,13.56635,5/10/2014 2:00:00 AM,66.737733,12.71635
11718,NOR,61.139477,4.912613,5/20/2014 2:00:00 AM,61.139477,4.162613
12066,NOR,60.175117,5.589067,6/3/2014 2:00:00 AM,60.1,4.75
10499,NOR,68.156052,14.667653,6/5/2014 2:00:00 AM,68.406052,13.917653
12651,NOR,64.976517,11.110563,6/18/2014 2:00:00 AM,65.001517,10.360563
13846,NOR,61.924367,5.37855,6/18/2014 2:00:00 AM,61.87,4.5
16215,NOR,68.888533,15.060167,6/24/2014 2:00:00 AM,69.638533,14.260167
10327,NOR,60.066667,5.7434,8/1/2014 2:00:00 AM,60.066667,4.9934
25255,NOR,60.043865,5.352696,8/11/2014 2:00:00 AM,60.043865,4.602696
12893,NOR,62.88335,8.111567,8/18/2014 2:00:00 AM,63.06,6.71
13789,NOR,68.821917,17.535317,8/19/2014 2:00:00 AM,69.571917,16.685317
27075,NOR,60.016467,5.12995,8/29/2014 2:00:00 AM,60.016467,4.37995
17595,NOR,69.106233,17.280283,9/8/2014 2:00:00 AM,69.606233,17.380283
12865,NOR,63.08745,7.591167,9/11/2014 2:00:00 AM,63.08745,6.841167
10933,NOR,66.114727,12.365618,9/17/2014 2:00:00 AM,66.114727,11.615618
10805,NOR,70.076348,21.825651,9/18/2014 2:00:00 AM,70.576348,21.325651
10834,NOR,70.568883,23.372333,10/1/2014 2:00:00 AM,71.068883,23.372333
13547,NOR,60.47215,5.455817,10/2/2014 2:00:00 AM,60.55,4.45
22735,NOR,65.107397,11.79011,10/10/2014 2:00:00 AM,65.107397,11.04011
22235,NOR,67.190733,15.34955,10/15/2014 2:00:00 AM,67.215733,14.09955
